"ID","direction","n_neighbours","mean_neighbour_DGR","median_neighbour_DGR","min_distance_m","idw_neighbour_DGR","distance_threshold_m","DGR","DGR_difference"
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,280,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,290,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,300,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,310,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,320,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,330,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,340,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,350,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,360,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,370,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,380,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,390,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,400,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,410,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,420,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,430,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,440,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,450,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,460,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,470,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,480,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,490,3.26142192852596,0.244859017114264
"001_1","SE",24,3.0165629114117,2.9264855175745,107.383452461051,2.93486664475504,500,3.26142192852596,0.244859017114264
"001_2","SW",0,NA,NA,NA,NA,10,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,20,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,30,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,40,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,50,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,60,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,70,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,80,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,90,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,100,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,110,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,120,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,130,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,140,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,150,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,160,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,170,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,180,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,190,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,200,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,210,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,220,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,230,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,240,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,250,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,260,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,270,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,280,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,290,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,300,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,310,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,320,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,330,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,340,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,350,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,360,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,370,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,380,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,390,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,400,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,410,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,420,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,430,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,440,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,450,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,460,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,470,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,480,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,490,3.60509404594111,NA
"001_2","SW",0,NA,NA,NA,NA,500,3.60509404594111,NA
"001_2","NW",0,NA,NA,NA,NA,10,3.60509404594111,NA
"001_2","NW",0,NA,NA,NA,NA,20,3.60509404594111,NA
"001_2","NW",0,NA,NA,NA,NA,30,3.60509404594111,NA
"001_2","NW",0,NA,NA,NA,NA,40,3.60509404594111,NA
"001_2","NW",1,3.48815783734244,3.48815783734244,47.1235606128897,3.48815783734244,50,3.60509404594111,0.116936208598664
"001_2","NW",2,3.42299799981483,3.42299799981483,47.1235606128897,3.42616837265431,60,3.60509404594111,0.182096046126282
